LOCATIONID;PERIOD;ASSET_TYPE;OPERATION;UNITPRICE;PRICE;STOCK;DEMAND
0-EU-ES-28-07-001-079-13;200606;PL;SALE;3169.691700133869;273723.25;6;79
0-EU-ES-28-07-001-079-13;200609;PL;SALE;3169.4928571428572;269626.5;7;77
0-EU-ES-28-07-001-079-13;200612;PL;SALE;3332.142857142857;270876.5;10;83
0-EU-ES-28-07-001-079-13;200703;PL;SALE;3246.031746031746;233250;20;89
0-EU-ES-28-07-001-079-13;200706;PL;SALE;3166.6199813258636;216950;34;92
0-EU-ES-28-07-001-079-13;200709;PL;SALE;2813.4453781512602;206950;53;96
0-EU-ES-28-07-001-079-13;200712;PL;SALE;2666.5057915057914;202500;88;97
0-EU-ES-28-07-001-079-13;200803;PL;SALE;2838.8272200772203;200375;130;100
0-EU-ES-28-07-001-079-13;200806;PL;SALE;2866.994961177938;197875;167;101
0-EU-ES-28-07-001-079-13;200809;PL;SALE;2765.312196877249;187500;190;101
0-EU-ES-28-07-001-079-13;200812;PL;SALE;2682.940251572327;18e4;206;102
0-EU-ES-28-07-001-079-13;200903;PL;SALE;2700.827423167849;18e4;236;103
0-EU-ES-28-07-001-079-13;200906;PL;SALE;2668.8829787234044;18e4;273;104
0-EU-ES-28-07-001-079-13;200606;PL;RENT;11.427142678549103;669.423455189173;3;NA
0-EU-ES-28-07-001-079-13;200609;PL;RENT;11.159319022020608;586.0160754206734;3;NA
0-EU-ES-28-07-001-079-13;200612;PL;RENT;11.02044749641324;576.5217391304346;4;NA
0-EU-ES-28-07-001-079-13;200703;PL;RENT;11.02044749641324;660.782608695652;6;NA
0-EU-ES-28-07-001-079-13;200706;PL;RENT;10.547150664241194;622.3478260869563;8;NA
0-EU-ES-28-07-001-079-13;200709;PL;RENT;10.95036131482847;569.282608695652;7;87
0-EU-ES-28-07-001-079-13;200712;PL;RENT;11.046875;624.375;4;90
0-EU-ES-28-07-001-079-13;200803;PL;RENT;11.447916666666668;691.875;4;77
0-EU-ES-28-07-001-079-13;200806;PL;RENT;11.467803030303031;690.625;6;76
0-EU-ES-28-07-001-079-13;200809;PL;RENT;10.426136363636363;633.125;10;93
0-EU-ES-28-07-001-079-13;200812;PL;RENT;11.355158730158731;630;14;93
0-EU-ES-28-07-001-079-13;200903;PL;RENT;11.528769841269842;662.5;20;97
0-EU-ES-28-07-001-079-13;200906;PL;RENT;10.260416666666666;643.125;26;97
0-EU-ES-28-07-001-079-13;200606;UN;SALE;2064.318625196678;103253.29798466424;1;NA
0-EU-ES-28-07-001-079-13;200609;UN;SALE;2004.214119654382;104468.98916826506;2;NA
0-EU-ES-28-07-001-079-13;200612;UN;SALE;1851.7072251023428;120770.06511912697;2;NA
0-EU-ES-28-07-001-079-13;200703;UN;SALE;1770.252258715987;120429.09937909554;3;NA
0-EU-ES-28-07-001-079-13;200706;UN;SALE;1624.0231141814606;169779.0387654661;4;74
0-EU-ES-28-07-001-079-13;200709;UN;SALE;1403.030593607306;238701;4;71
0-EU-ES-28-07-001-079-13;200712;UN;SALE;1751.5981735159817;288250;4;70
0-EU-ES-28-07-001-079-13;200803;UN;SALE;1781.1562296151337;23e4;6;74
0-EU-ES-28-07-001-079-13;200806;UN;SALE;1543.5321224722766;184467.25;7;78
0-EU-ES-28-07-001-079-13;200809;UN;SALE;1823.488392857143;229063.375;8;79
0-EU-ES-28-07-001-079-13;200812;UN;SALE;1885.5277046783626;206547.125;9;82
0-EU-ES-28-07-001-079-13;200903;UN;SALE;1812.1345029239765;190951;10;84
0-EU-ES-28-07-001-079-13;200906;UN;SALE;1842.1052631578948;194250;11;84
0-EU-ES-28-07-001-079-13;200606;UN;RENT;11.390177841715133;675.3296830468871;0;NA
0-EU-ES-28-07-001-079-13;200609;UN;RENT;12.565588263210604;579.2103414359982;0;NA
0-EU-ES-28-07-001-079-13;200612;UN;RENT;12.565588263210604;589.2482787691442;0;NA
0-EU-ES-28-07-001-079-13;200703;UN;RENT;12.565588263210604;609.3241534354363;0;NA
0-EU-ES-28-07-001-079-13;200706;UN;RENT;12.565588263210604;619.3620907685822;0;NA
0-EU-ES-28-07-001-079-13;200709;UN;RENT;13.777203798177261;655.1355908388364;0;NA
0-EU-ES-28-07-001-079-13;200712;UN;RENT;13.586734999243532;805.5647214810768;0;NA
0-EU-ES-28-07-001-079-13;200803;UN;RENT;11.228191851954977;805.5647214810768;0;NA
0-EU-ES-28-07-001-079-13;200806;UN;RENT;10.92448218135305;721.2121212121208;0;NA
0-EU-ES-28-07-001-079-13;200809;UN;RENT;11.273521653537358;854.5454545454544;0;NA
0-EU-ES-28-07-001-079-13;200812;UN;RENT;10.271733038566808;963.6363636363636;0;NA
0-EU-ES-28-07-001-079-13;200903;UN;RENT;9.703027798173839;969.6969696969695;0;NA
0-EU-ES-28-07-001-079-13;200906;UN;RENT;10.23489747007374;999.9999999999997;0;NA
0-EU-ES-28-07-001-079-14;200606;PL;SALE;2655.856342376438;183124.7855917667;4;NA
0-EU-ES-28-07-001-079-14;200609;PL;SALE;2998.6575032090095;209288.16466552313;4;78
0-EU-ES-28-07-001-079-14;200612;PL;SALE;3135.211267605634;220500;4;80
0-EU-ES-28-07-001-079-14;200703;PL;SALE;3195.070422535211;221500;4;82
0-EU-ES-28-07-001-079-14;200706;PL;SALE;3044.7368421052633;24e4;7;86
0-EU-ES-28-07-001-079-14;200709;PL;SALE;2961.40350877193;24e4;10;85
0-EU-ES-28-07-001-079-14;200712;PL;SALE;3240.1960784313724;229500;14;88
0-EU-ES-28-07-001-079-14;200803;PL;SALE;3183.823529411765;229500;22;91
0-EU-ES-28-07-001-079-14;200806;PL;SALE;3138.071895424837;238500;29;91
0-EU-ES-28-07-001-079-14;200809;PL;SALE;2934.1817186644776;233375;32;92
0-EU-ES-28-07-001-079-14;200812;PL;SALE;2886.837764416111;229875;36;93
0-EU-ES-28-07-001-079-14;200903;PL;SALE;2987.786764705882;234e3;40;95
0-EU-ES-28-07-001-079-14;200906;PL;SALE;2912.1148459383753;231500;43;94
0-EU-ES-28-07-001-079-14;200606;PL;RENT;11.25958926684017;790.0000000000002;1;NA
0-EU-ES-28-07-001-079-14;200609;PL;RENT;10.995692643398602;691.5692839766211;1;NA
0-EU-ES-28-07-001-079-14;200612;PL;RENT;10.858857357169642;680.3648279463656;1;NA
0-EU-ES-28-07-001-079-14;200703;PL;RENT;10.858857357169642;779.8027643385265;2;NA
0-EU-ES-28-07-001-079-14;200706;PL;RENT;10.392500361246451;734.4451091421022;3;NA
0-EU-ES-28-07-001-079-14;200709;PL;RENT;10.026748900687087;669.8976767471909;4;NA
0-EU-ES-28-07-001-079-14;200712;PL;RENT;9.478392280548768;636.7516979498037;5;NA
0-EU-ES-28-07-001-079-14;200803;PL;RENT;9.43067079075557;609.8860098719214;6;NA
0-EU-ES-28-07-001-079-14;200806;PL;RENT;9.716097441750644;615.1195854715089;9;NA
0-EU-ES-28-07-001-079-14;200809;PL;RENT;9.64312846798157;607.0947695521414;12;NA
0-EU-ES-28-07-001-079-14;200812;PL;RENT;9.58747096415713;584.7648469939016;16;NA
0-EU-ES-28-07-001-079-14;200903;PL;RENT;9.3461979569702045;584.7648469939016;21;NA
0-EU-ES-28-07-001-079-14;200906;PL;RENT;8.804849745336625;691.5692839766207;14;64
0-EU-ES-28-07-001-079-14;200606;UN;SALE;7961.639401148059;491181.8724141357;0;NA
0-EU-ES-28-07-001-079-14;200609;UN;SALE;7729.829062535009;496964.9852395212;0;NA
0-EU-ES-28-07-001-079-14;200612;UN;SALE;7141.642294372436;574510.1403501949;0;NA
0-EU-ES-28-07-001-079-14;200703;UN;SALE;6827.487753554389;572888.146729782;0;NA
0-EU-ES-28-07-001-079-14;200706;UN;SALE;6877.490715435772;567697.7671444614;0;NA
0-EU-ES-28-07-001-079-14;200709;UN;SALE;6690.722904255238;541745.8692178573;0;NA
0-EU-ES-28-07-001-079-14;200712;UN;SALE;6327.732059230794;511447.02838854713;0;NA
0-EU-ES-28-07-001-079-14;200803;UN;SALE;6193.349894994561;513912.45869157463;0;NA
0-EU-ES-28-07-001-079-14;200806;UN;SALE;6329.032186021314;515664.2118016203;0;NA
0-EU-ES-28-07-001-079-14;200809;UN;SALE;6240.743326358213;516442.7687394185;0;NA
0-EU-ES-28-07-001-079-14;200812;UN;SALE;6250.288755636404;544860.09696905;0;NA
0-EU-ES-28-07-001-079-14;200903;UN;SALE;6430.355203562811;578597.564273635;0;NA
0-EU-ES-28-07-001-079-14;200906;UN;SALE;6509.407964370458;583917.7033485885;0;NA
0-EU-ES-28-07-001-079-15;200606;PL;SALE;4635.538461538461;713750;4;77
0-EU-ES-28-07-001-079-15;200609;PL;SALE;3796.986013986014;363625;5;83
0-EU-ES-28-07-001-079-15;200612;PL;SALE;3450.8850524475524;222125;8;84
0-EU-ES-28-07-001-079-15;200703;PL;SALE;3503.719190140845;251750;11;89
0-EU-ES-28-07-001-079-15;200706;PL;SALE;3487.5733568075116;253625;26;96
0-EU-ES-28-07-001-079-15;200709;PL;SALE;3381.186158618377;238174.375;51;102
0-EU-ES-28-07-001-079-15;200712;PL;SALE;3420.941927849146;243799.375;83;104
0-EU-ES-28-07-001-079-15;200803;PL;SALE;3469.1339020628493;253475;117;107
0-EU-ES-28-07-001-079-15;200806;PL;SALE;3430.909995577178;252975;144;107
0-EU-ES-28-07-001-079-15;200809;PL;SALE;3299.732620320856;246e3;174;108
0-EU-ES-28-07-001-079-15;200812;PL;SALE;3258.5561497326207;246250;208;109
0-EU-ES-28-07-001-079-15;200903;PL;SALE;3210.5042016806724;246250;245;110
0-EU-ES-28-07-001-079-15;200906;PL;SALE;3178.641456582633;241750;280;112
0-EU-ES-28-07-001-079-15;200606;PL;RENT;13.580644949039678;910.6127883088016;6;NA
0-EU-ES-28-07-001-079-15;200609;PL;RENT;13.262348583046563;797.1542202413569;7;NA
0-EU-ES-28-07-001-079-15;200612;PL;RENT;13.097306022901986;784.2391304347818;9;NA
0-EU-ES-28-07-001-079-15;200703;PL;RENT;13.097306022901982;898.858695652173;12;NA
0-EU-ES-28-07-001-079-15;200706;PL;RENT;12.534814032205153;846.5760869565211;16;NA
0-EU-ES-28-07-001-079-15;200709;PL;RENT;12.093666437232237;772.1739130434779;21;NA
0-EU-ES-28-07-001-079-15;200712;PL;RENT;12.394514877190169;732.0652173913041;14;85
0-EU-ES-28-07-001-079-15;200803;PL;RENT;12.154150197628457;700;8;91
0-EU-ES-28-07-001-079-15;200806;PL;RENT;12.665513833992094;712.5;10;82
0-EU-ES-28-07-001-079-15;200809;PL;RENT;12.923387096774194;737.5;13;93
0-EU-ES-28-07-001-079-15;200812;PL;RENT;11.881720430107528;750;24;96
0-EU-ES-28-07-001-079-15;200903;PL;RENT;12.051318090954522;835;32;97
0-EU-ES-28-07-001-079-15;200906;PL;RENT;12.410068090954521;885;43;104
0-EU-ES-28-07-001-079-15;200606;UN;SALE;4032.279795034899;673146.2954246884;1;NA
0-EU-ES-28-07-001-079-15;200609;UN;SALE;3914.876318492764;681071.8341977249;1;NA
0-EU-ES-28-07-001-079-15;200612;UN;SALE;3616.981186413959;787344.554797787;1;NA
0-EU-ES-28-07-001-079-15;200703;UN;SALE;3457.8733766233763;785121.6735024798;2;NA
0-EU-ES-28-07-001-079-15;200706;UN;SALE;3483.198051948052;778008.4533574972;2;NA
0-EU-ES-28-07-001-079-15;200709;UN;SALE;3388.606971714305;742442.3526325835;3;NA
0-EU-ES-28-07-001-079-15;200712;UN;SALE;3248.834244441577;696215.2446585277;3;74
0-EU-ES-28-07-001-079-15;200803;UN;SALE;3366.919191919192;667750;4;77
0-EU-ES-28-07-001-079-15;200806;UN;SALE;3761.8055555555557;742750;6;78
0-EU-ES-28-07-001-079-15;200809;UN;SALE;3906.25;735e3;6;79
0-EU-ES-28-07-001-079-15;200812;UN;SALE;3802.777777777778;633875;8;81
0-EU-ES-28-07-001-079-15;200903;UN;SALE;3974.5555555555557;701500;8;81
0-EU-ES-28-07-001-079-15;200906;UN;SALE;3991.222222222222;710125;8;81
0-EU-ES-28-07-001-079-15;200606;UN;RENT;11.62765229833408;1210.570418838313;0;NA
0-EU-ES-28-07-001-079-15;200609;UN;RENT;12.827568917628026;1038.2705265732807;1;NA
0-EU-ES-28-07-001-079-15;200612;UN;RENT;12.827568917628026;1056.264152955635;1;NA
0-EU-ES-28-07-001-079-15;200703;UN;RENT;12.827568917628026;1092.251405720343;1;NA
0-EU-ES-28-07-001-079-15;200706;UN;RENT;12.827568917628026;1110.245032102697;1;NA
0-EU-ES-28-07-001-079-15;200709;UN;RENT;14.064445492834416;1174.3712537844908;1;NA
0-EU-ES-28-07-001-079-15;200712;UN;RENT;13.87000559922963;1444.0248174564686;1;NA
0-EU-ES-28-07-001-079-15;200803;UN;RENT;11.462289053588734;1444.0248174564686;1;NA
0-EU-ES-28-07-001-079-15;200806;UN;RENT;11.152247323031432;1292.8175401797184;2;NA
0-EU-ES-28-07-001-079-15;200809;UN;RENT;11.508563938746542;1531.825824918826;2;NA
0-EU-ES-28-07-001-079-15;200812;UN;RENT;10.485888976759012;1727.378057887187;3;NA
0-EU-ES-28-07-001-079-15;200903;UN;RENT;9.905326768914312;1738.2420708298741;4;NA
0-EU-ES-28-07-001-079-15;200906;UN;RENT;10.44828542143258;1792.5621355433075;5;NA
0-EU-ES-28-07-001-079-16;200606;PL;SALE;3694.3063364972395;411976.843910806;9;NA
0-EU-ES-28-07-001-079-16;200609;PL;SALE;3634.532950209614;386586.6209262436;12;NA
0-EU-ES-28-07-001-079-16;200612;PL;SALE;3698.99665551839;370205.8319039452;17;NA
0-EU-ES-28-07-001-079-16;200703;PL;SALE;3298.9010989010967;331240.9948542023;14;89
0-EU-ES-28-07-001-079-16;200706;PL;SALE;3298.9010989010985;289e3;14;93
0-EU-ES-28-07-001-079-16;200709;PL;SALE;3711.5384615384614;294500;25;95
0-EU-ES-28-07-001-079-16;200712;PL;SALE;3739.583322927073;295625;36;96
0-EU-ES-28-07-001-079-16;200803;PL;SALE;3618.6879139881858;290987.375;47;100
0-EU-ES-28-07-001-079-16;200806;PL;SALE;3447.0990965556184;292862.375;68;102
0-EU-ES-28-07-001-079-16;200809;PL;SALE;3514.0977443609027;297500;94;105
0-EU-ES-28-07-001-079-16;200812;PL;SALE;3511.2090888987177;298750;118;106
0-EU-ES-28-07-001-079-16;200903;PL;SALE;3482.5009549274255;303750;136;108
0-EU-ES-28-07-001-079-16;200906;PL;SALE;3480.596442687747;3e5;151;110
0-EU-ES-28-07-001-079-16;200606;PL;RENT;13.928306900078773;1112.4242711231855;5;NA
0-EU-ES-28-07-001-079-16;200609;PL;RENT;13.601862207108177;973.820831213767;5;NA
0-EU-ES-28-07-001-079-16;200612;PL;RENT;13.43259458853083;958.0434782608697;7;NA
0-EU-ES-28-07-001-079-16;200703;PL;RENT;13.43259458853083;1098.0652173913045;9;NA
0-EU-ES-28-07-001-079-16;200706;PL;RENT;12.855702908889674;1034.1956521739135;13;NA
0-EU-ES-28-07-001-079-16;200709;PL;RENT;12.40326201863218;943.3043478260872;17;NA
0-EU-ES-28-07-001-079-16;200712;PL;RENT;11.724935383888083;896.6304347826091;22;NA
0-EU-ES-28-07-001-079-16;200803;PL;RENT;13.276736482594027;886.1413043478263;15;77
0-EU-ES-28-07-001-079-16;200806;PL;RENT;15.439274847870184;926.25;4;82
0-EU-ES-28-07-001-079-16;200809;PL;RENT;13.216911764705882;895;4;79
0-EU-ES-28-07-001-079-16;200812;PL;RENT;11.414011437908496;886.25;8;91
0-EU-ES-28-07-001-079-16;200903;PL;RENT;11.671798687423687;942.5;16;99
0-EU-ES-28-07-001-079-16;200906;PL;RENT;12.022493131868131;931.25;26;102
0-EU-ES-28-07-001-079-16;200606;UN;SALE;3850.091186591032;1436585.0080965525;5;NA
0-EU-ES-28-07-001-079-16;200609;UN;SALE;3438.13163503235;1317061.6770666859;5;79
0-EU-ES-28-07-001-079-16;200612;UN;SALE;3303.5714285714284;1443750;8;90
0-EU-ES-28-07-001-079-16;200703;UN;SALE;3590.476190476191;2025e3;12;91
0-EU-ES-28-07-001-079-16;200706;UN;SALE;3657.1428571428573;2172500;15;92
0-EU-ES-28-07-001-079-16;200709;UN;SALE;3522.0238095238096;1672500;18;94
0-EU-ES-28-07-001-079-16;200712;UN;SALE;3483.4956709956714;15e5;21;95
0-EU-ES-28-07-001-079-16;200803;UN;SALE;3656.9550547491726;1495e3;28;98
0-EU-ES-28-07-001-079-16;200806;UN;SALE;3690.2883880825057;154e4;35;97
0-EU-ES-28-07-001-079-16;200809;UN;SALE;3641.5584415584417;152e4;44;99
0-EU-ES-28-07-001-079-16;200812;UN;SALE;3611.6600790513835;15e5;53;100
0-EU-ES-28-07-001-079-16;200903;UN;SALE;3653.9433771486347;15e5;61;104
0-EU-ES-28-07-001-079-16;200906;UN;SALE;3756.4651162790697;15e5;67;101
0-EU-ES-28-07-001-079-16;200606;UN;RENT;12.161806547742744;5060.208762348916;2;NA
0-EU-ES-28-07-001-079-16;200609;UN;RENT;13.416845262597095;4339.991738189384;2;NA
0-EU-ES-28-07-001-079-16;200612;UN;RENT;13.416845262597095;4415.205459315821;3;NA
0-EU-ES-28-07-001-079-16;200703;UN;RENT;13.416845262597095;4565.632901568696;3;NA
0-EU-ES-28-07-001-079-16;200706;UN;RENT;13.416845262597095;4640.846622695134;4;NA
0-EU-ES-28-07-001-079-16;200709;UN;RENT;14.710541809857098;4908.895522454253;4;NA
0-EU-ES-28-07-001-079-16;200712;UN;RENT;14.50716968360906;6036.0528562679765;4;NA
0-EU-ES-28-07-001-079-16;200803;UN;RENT;11.98884680134681;6036.0528562679765;6;NA
0-EU-ES-28-07-001-079-16;200806;UN;RENT;11.6645622895623;5404.0033880999235;7;NA
0-EU-ES-28-07-001-079-16;200809;UN;RENT;11.771438341750848;6565.531176993238;6;78
0-EU-ES-28-07-001-079-16;200812;UN;RENT;10.958450126262626;6637.5;7;79
0-EU-ES-28-07-001-079-16;200903;UN;RENT;10.513976608187134;5468.75;11;81
0-EU-ES-28-07-001-079-16;200906;UN;RENT;10.738304093567251;5081.25;16;87
0-EU-ES-28-07-001-079-17;200606;PL;SALE;2755.9336694859367;236250.00000000003;6;68
0-EU-ES-28-07-001-079-17;200609;PL;SALE;2704.8611111111113;236250;4;69
0-EU-ES-28-07-001-079-17;200612;PL;SALE;2548.6111111111113;215e3;10;81
0-EU-ES-28-07-001-079-17;200703;PL;SALE;2711.8055555555557;228625;16;85
0-EU-ES-28-07-001-079-17;200706;PL;SALE;2648.634126984127;225125;22;89
0-EU-ES-28-07-001-079-17;200709;PL;SALE;2485.4396825396825;211500;30;89
0-EU-ES-28-07-001-079-17;200712;PL;SALE;2360.4861111111113;2e5;41;90
0-EU-ES-28-07-001-079-17;200803;PL;SALE;2690.54;206250;62;93
0-EU-ES-28-07-001-079-17;200806;PL;SALE;2775.445303030303;212500;86;96
0-EU-ES-28-07-001-079-17;200809;PL;SALE;2572.375541125541;203750;104;98
0-EU-ES-28-07-001-079-17;200812;PL;SALE;2452.672040603075;193e3;118;98
0-EU-ES-28-07-001-079-17;200903;PL;SALE;2397.384973503508;188e3;134;96
0-EU-ES-28-07-001-079-17;200906;PL;SALE;2389.387118364092;188750;146;98
0-EU-ES-28-07-001-079-17;200606;PL;RENT;10.116037231926718;684.1901490536402;1;NA
0-EU-ES-28-07-001-079-17;200609;PL;RENT;9.878942609303438;598.9429006137766;1;NA
0-EU-ES-28-07-001-079-17;200612;PL;RENT;9.756004656832108;589.2391304347826;2;NA
0-EU-ES-28-07-001-079-17;200703;PL;RENT;9.756004656832108;675.358695652174;2;NA
0-EU-ES-28-07-001-079-17;200706;PL;RENT;9.337012043307366;636.0760869565216;3;NA
0-EU-ES-28-07-001-079-17;200709;PL;RENT;9.00840721546106;580.173913043478;4;NA
0-EU-ES-28-07-001-079-17;200712;PL;RENT;8.515743064555538;551.4673913043478;5;NA
0-EU-ES-28-07-001-079-17;200803;PL;RENT;8.472868288569465;528.2;7;NA
0-EU-ES-28-07-001-079-17;200806;PL;RENT;8.72930629532285;532.7326086956521;10;NA
0-EU-ES-28-07-001-079-17;200809;PL;RENT;8.79909267504592;593.9347826086955;8;79
0-EU-ES-28-07-001-079-17;200812;PL;RENT;8.75;687;4;72
0-EU-ES-28-07-001-079-17;200903;PL;RENT;9.38701923076923;737;6;75
0-EU-ES-28-07-001-079-17;200906;PL;RENT;9.810096153846153;742.5;6;75
0-EU-ES-28-07-001-079-17;200606;UN;SALE;1907.4778385986529;198790.40888074157;0;NA
0-EU-ES-28-07-001-079-17;200609;UN;SALE;1851.9398945417183;201130.9418436365;1;NA
0-EU-ES-28-07-001-079-17;200612;UN;SALE;1711.0200200413367;232514.90358352358;1;NA
0-EU-ES-28-07-001-079-17;200703;UN;SALE;1635.7537596252787;231858.45269819457;1;NA
0-EU-ES-28-07-001-079-17;200706;UN;SALE;1647.7336467876244;229757.80986514193;2;NA
0-EU-ES-28-07-001-079-17;200709;UN;SALE;1602.9871513938397;219254.59569987838;2;NA
0-EU-ES-28-07-001-079-17;200712;UN;SALE;1516.020515803878;206992.09316193307;3;NA
0-EU-ES-28-07-001-079-17;200803;UN;SALE;1483.824759720454;207989.8985076332;4;NA
0-EU-ES-28-07-001-079-17;200806;UN;SALE;1516.3320047969519;208698.86546378845;5;NA
0-EU-ES-28-07-001-079-17;200809;UN;SALE;1495.1794462952157;209013.96188874636;6;NA
0-EU-ES-28-07-001-079-17;200812;UN;SALE;1497.4663741364132;220514.98139971012;7;NA
0-EU-ES-28-07-001-079-17;200903;UN;SALE;1540.607333125999;234169.1598145528;8;NA
0-EU-ES-28-07-001-079-17;200906;UN;SALE;1559.5470742676132;236322.31871843195;8;NA
0-EU-ES-28-07-001-079-18;200606;PL;SALE;4163.2662831616735;217171.1181506815;5;77
0-EU-ES-28-07-001-079-18;200609;PL;SALE;4529.211469534051;209250;3;74
0-EU-ES-28-07-001-079-18;200612;PL;SALE;3308.205749354005;185625;4;79
0-EU-ES-28-07-001-079-18;200703;PL;SALE;2479.200581395349;178625;6;83
0-EU-ES-28-07-001-079-18;200706;PL;SALE;2537.383720930233;186125;12;86
0-EU-ES-28-07-001-079-18;200709;PL;SALE;2900.227272727273;217375;21;89
0-EU-ES-28-07-001-079-18;200712;PL;SALE;3047.727272727273;224750;30;91
0-EU-ES-28-07-001-079-18;200803;PL;SALE;3025;220900;39;93
0-EU-ES-28-07-001-079-18;200806;PL;SALE;2905.8974529346624;220525;50;93
0-EU-ES-28-07-001-079-18;200809;PL;SALE;2806.7903100775193;215625;58;93
0-EU-ES-28-07-001-079-18;200812;PL;SALE;2732.2055661729573;204999.75;66;95
0-EU-ES-28-07-001-079-18;200903;PL;SALE;2753.2470840301003;209449.75;78;96
0-EU-ES-28-07-001-079-18;200906;PL;SALE;2817.3889204545458;219450;88;97
0-EU-ES-28-07-001-079-18;200606;PL;RENT;10.08973988643866;884.8324742268045;3;NA
0-EU-ES-28-07-001-079-18;200609;PL;RENT;9.853261607850254;774.586026126953;3;NA
0-EU-ES-28-07-001-079-18;200612;PL;RENT;9.730643241174782;762.0365747957931;4;NA
0-EU-ES-28-07-001-079-18;200703;PL;RENT;9.730643241174782;873.4111511121012;5;NA
0-EU-ES-28-07-001-079-18;200706;PL;RENT;9.312739828219609;822.6087127923818;7;NA
0-EU-ES-28-07-001-079-18;200709;PL;RENT;9.523758101476886;883.9393474625228;6;87
0-EU-ES-28-07-001-079-18;200712;PL;RENT;8.68064182194617;922.375;4;80
0-EU-ES-28-07-001-079-18;200803;PL;RENT;7.969742522355844;847.5;4;70
0-EU-ES-28-07-001-079-18;200806;PL;RENT;8.680507892930681;844.75;6;74
0-EU-ES-28-07-001-079-18;200809;PL;RENT;9.840747254632808;852.25;9;86
0-EU-ES-28-07-001-079-18;200812;PL;RENT;10.78125;850.5;18;95
0-EU-ES-28-07-001-079-18;200903;PL;RENT;10.475912563667233;819.625;26;101
0-EU-ES-28-07-001-079-18;200906;PL;RENT;9.857668364459537;804.125;30;104
0-EU-ES-28-07-001-079-18;200606;UN;SALE;2115.04502866218;278571.64995687775;0;NA
0-EU-ES-28-07-001-079-18;200609;UN;SALE;2053.4635779617965;281851.517093945;0;NA
0-EU-ES-28-07-001-079-18;200612;UN;SALE;1897.2091387381693;325830.91254510503;1;NA
0-EU-ES-28-07-001-079-18;200703;UN;SALE;1813.7525833341344;324911.00595971534;1;NA
0-EU-ES-28-07-001-079-18;200706;UN;SALE;1827.0360932517474;321967.3048864675;1;NA
0-EU-ES-28-07-001-079-18;200709;UN;SALE;1777.420390926101;307248.7995202289;1;NA
0-EU-ES-28-07-001-079-18;200712;UN;SALE;1680.9902534209878;290064.9445051456;2;NA
0-EU-ES-28-07-001-079-18;200803;UN;SALE;1645.2910319305338;291463.2025149383;2;NA
0-EU-ES-28-07-001-079-18;200806;UN;SALE;1681.3356379035504;292456.70162715943;3;NA
0-EU-ES-28-07-001-079-18;200809;UN;SALE;1657.8813084233966;292898.25678814657;3;NA
0-EU-ES-28-07-001-079-18;200812;UN;SALE;1660.4170942991514;309015.0201641776;4;NA
0-EU-ES-28-07-001-079-18;200903;UN;SALE;1708.2525495774566;328149.0771402876;4;NA
0-EU-ES-28-07-001-079-18;200906;UN;SALE;1729.2532681887672;331166.37074036663;5;NA
0-EU-ES-28-07-001-079-19;200606;PL;SALE;2605.446149279776;211189.53591639647;3;NA
0-EU-ES-28-07-001-079-19;200609;PL;SALE;2563.2903763288605;198173.87863327854;4;NA
0-EU-ES-28-07-001-079-19;200612;PL;SALE;2608.754043244014;189776.68038610573;6;NA
0-EU-ES-28-07-001-079-19;200703;PL;SALE;3062.167867479672;223228.06001777016;6;80
0-EU-ES-28-07-001-079-19;200706;PL;SALE;3346.9482441812984;234947.5;5;78
0-EU-ES-28-07-001-079-19;200709;PL;SALE;3274.250137589433;249947.5;7;82
0-EU-ES-28-07-001-079-19;200712;PL;SALE;3365.326086956522;27e4;11;82
0-EU-ES-28-07-001-079-19;200803;PL;SALE;2980;234947.5;14;83
0-EU-ES-28-07-001-079-19;200806;PL;SALE;2883.5924600990643;226585;18;85
0-EU-ES-28-07-001-079-19;200809;PL;SALE;2926.7742782808828;219138;20;85
0-EU-ES-28-07-001-079-19;200812;PL;SALE;2676.7396184062854;210000.5;22;84
0-EU-ES-28-07-001-079-19;200903;PL;SALE;2676.7396184062854;210000.5;24;85
0-EU-ES-28-07-001-079-19;200906;PL;SALE;2712.0129870129867;209413;26;86
0-EU-ES-28-07-001-079-19;200606;PL;RENT;10.08100805319118;836.7793189864669;1;NA
0-EU-ES-28-07-001-079-19;200609;PL;RENT;9.844734426944513;732.5200942758423;1;NA
0-EU-ES-28-07-001-079-19;200612;PL;RENT;9.72222217629809;720.652173913044;1;NA
0-EU-ES-28-07-001-079-19;200703;PL;RENT;9.72222217629809;825.9782608695657;2;NA
0-EU-ES-28-07-001-079-19;200706;PL;RENT;9.304680424094983;777.934782608696;3;NA
0-EU-ES-28-07-001-079-19;200709;PL;RENT;8.977213468419777;709.5652173913045;3;NA
0-EU-ES-28-07-001-079-19;200712;PL;RENT;8.486255284011117;674.4565217391307;4;NA
0-EU-ES-28-07-001-079-19;200803;PL;RENT;8.443528972108044;646.0000000000005;6;NA
0-EU-ES-28-07-001-079-19;200806;PL;RENT;8.699079001428448;651.5434782608698;8;NA
0-EU-ES-28-07-001-079-19;200809;PL;RENT;8.633747949401045;643.0434782608697;11;NA
0-EU-ES-28-07-001-079-19;200812;PL;RENT;9.742823727802062;713.6304347826089;11;92
0-EU-ES-28-07-001-079-19;200903;PL;RENT;10.334117647058823;744.5;8;87
